,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
9,Accuracy,0.6419734954833984,0.7379822731018066,0.6935693621635437,0.8945626616477966,0.7420219779014587,train,9
9,Recall,0.6419734954833984,0.7379822731018066,0.6935693621635437,0.8945626616477966,0.7420219779014587,train,9
9,IoU,0.6024411916732788,0.5966060161590576,0.453660249710083,0.3221217095851898,0.4937072992324829,train,9
10,Accuracy,0.6955801248550415,0.7529398202896118,0.6389470100402832,0.9201911091804504,0.7519145011901855,train,10
10,Recall,0.6955801248550415,0.7529398202896118,0.6389470100402832,0.9201911091804504,0.7519145011901855,train,10
10,IoU,0.6460009217262268,0.6161848902702332,0.4730193018913269,0.32418158650398254,0.514846682548523,train,10
11,Accuracy,0.6712453365325928,0.7824832201004028,0.6566697955131531,0.8934271931648254,0.7509564161300659,train,11
11,Recall,0.6712453365325928,0.7824832201004028,0.6566697955131531,0.8934271931648254,0.7509564161300659,train,11
11,IoU,0.6295400857925415,0.6290161609649658,0.44668012857437134,0.3541809320449829,0.5148543119430542,train,11
12,Accuracy,0.6604260802268982,0.7380375266075134,0.7048218250274658,0.9197536706924438,0.7557597756385803,train,12
12,Recall,0.6604260802268982,0.7380375266075134,0.7048218250274658,0.9197536706924438,0.7557597756385803,train,12
12,IoU,0.6218060851097107,0.613317608833313,0.4769269824028015,0.30280205607414246,0.5037131905555725,train,12
13,Accuracy,0.7461820244789124,0.7420110106468201,0.6619890928268433,0.9179070591926575,0.7670223116874695,train,13
13,Recall,0.7461820244789124,0.7420110106468201,0.6619890928268433,0.9179070591926575,0.7670223116874695,train,13
13,IoU,0.6754801869392395,0.6291201114654541,0.5008364319801331,0.37665873765945435,0.5455238819122314,train,13
14,Accuracy,0.7155721783638,0.8106030821800232,0.6708409786224365,0.9006422758102417,0.774414598941803,train,14
14,Recall,0.7155721783638,0.8106030821800232,0.6708409786224365,0.9006422758102417,0.774414598941803,train,14
14,IoU,0.6662796139717102,0.6397364139556885,0.5074586868286133,0.4094507396221161,0.5557313561439514,train,14
15,Accuracy,0.7399338483810425,0.794166088104248,0.6611668467521667,0.9158421158790588,0.7777771949768066,train,15
15,Recall,0.7399338483810425,0.794166088104248,0.6611668467521667,0.9158421158790588,0.7777771949768066,train,15
15,IoU,0.6907722353935242,0.6504929661750793,0.5203697085380554,0.3651808500289917,0.5567039251327515,train,15
16,Accuracy,0.6888500452041626,0.7525637149810791,0.6967747807502747,0.939200758934021,0.7693473100662231,train,16
16,Recall,0.6888500452041626,0.7525637149810791,0.6967747807502747,0.939200758934021,0.7693473100662231,train,16
16,IoU,0.6500586867332458,0.6303149461746216,0.5012145042419434,0.3158431649208069,0.5243578553199768,train,16
17,Accuracy,0.7137900590896606,0.8328667283058167,0.6889129281044006,0.9010695815086365,0.7841598391532898,train,17
17,Recall,0.7137900590896606,0.8328667283058167,0.6889129281044006,0.9010695815086365,0.7841598391532898,train,17
17,IoU,0.6690326929092407,0.6678520441055298,0.5408825278282166,0.3824033737182617,0.5650426149368286,train,17
18,Accuracy,0.6629409193992615,0.8260173797607422,0.6799761056900024,0.9129066467285156,0.7704602479934692,train,18
18,Recall,0.6629409193992615,0.8260173797607422,0.6799761056900024,0.9129066467285156,0.7704602479934692,train,18
18,IoU,0.6310567259788513,0.6690756678581238,0.48332351446151733,0.35695311427116394,0.5351022481918335,train,18
19,Accuracy,0.7400181889533997,0.8071444630622864,0.6836504936218262,0.9204683899879456,0.7878203392028809,train,19
19,Recall,0.7400181889533997,0.8071444630622864,0.6836504936218262,0.9204683899879456,0.7878203392028809,train,19
19,IoU,0.6913186311721802,0.6779981255531311,0.5167732834815979,0.3830198645591736,0.5672774910926819,train,19
