,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
1,Accuracy,0.7614273428916931,0.726073682308197,0.5658746957778931,0.46388810873031616,0.629315972328186,train,1
1,Recall,0.7614273428916931,0.726073682308197,0.5658746957778931,0.46388810873031616,0.629315972328186,train,1
1,IoU,0.5824022889137268,0.5880763530731201,0.39149975776672363,0.36499670147895813,0.4817437529563904,train,1
2,Accuracy,0.8431816697120667,0.6946587562561035,0.5260602235794067,0.4612601697444916,0.6312901973724365,train,2
2,Recall,0.8431816697120667,0.6946587562561035,0.5260602235794067,0.4612601697444916,0.6312901973724365,train,2
2,IoU,0.6203548312187195,0.5815566778182983,0.3998108506202698,0.37675395607948303,0.49461907148361206,train,2
3,Accuracy,0.8495126366615295,0.7119589447975159,0.609338104724884,0.4858410954475403,0.6641626954078674,train,3
3,Recall,0.8495126366615295,0.7119589447975159,0.609338104724884,0.4858410954475403,0.6641626954078674,train,3
3,IoU,0.6469050049781799,0.6090110540390015,0.461312860250473,0.385559618473053,0.5256971120834351,train,3
4,Accuracy,0.8444262146949768,0.6778380870819092,0.6152660250663757,0.5069082379341125,0.6611096262931824,train,4
4,Recall,0.8444262146949768,0.6778380870819092,0.6152660250663757,0.5069082379341125,0.6611096262931824,train,4
4,IoU,0.616320013999939,0.5897527933120728,0.4655507206916809,0.40495869517326355,0.5191456079483032,train,4
5,Accuracy,0.82868891954422,0.7035073041915894,0.6440336108207703,0.5432395935058594,0.6798673868179321,train,5
5,Recall,0.82868891954422,0.7035073041915894,0.6440336108207703,0.5432395935058594,0.6798673868179321,train,5
5,IoU,0.6364518404006958,0.6048536896705627,0.4738936126232147,0.41476988792419434,0.5324922800064087,train,5
6,Accuracy,0.8294035196304321,0.749962329864502,0.6460850834846497,0.5312286019325256,0.6891698837280273,train,6
6,Recall,0.8294035196304321,0.749962329864502,0.6460850834846497,0.5312286019325256,0.6891698837280273,train,6
6,IoU,0.6610956192016602,0.6273903250694275,0.48679718375205994,0.42502114176750183,0.5500760674476624,train,6
7,Accuracy,0.8603944182395935,0.7460660338401794,0.6469455361366272,0.4766589403152466,0.6825162172317505,train,7
7,Recall,0.8603944182395935,0.7460660338401794,0.6469455361366272,0.4766589403152466,0.6825162172317505,train,7
7,IoU,0.6619004607200623,0.6411502957344055,0.5154873728752136,0.3966730833053589,0.5538028478622437,train,7
8,Accuracy,0.8744338750839233,0.7074993848800659,0.6204189658164978,0.5437554717063904,0.686526894569397,train,8
8,Recall,0.8744338750839233,0.7074993848800659,0.6204189658164978,0.5437554717063904,0.686526894569397,train,8
8,IoU,0.6421894431114197,0.6233853101730347,0.4910678565502167,0.46323394775390625,0.5549691319465637,train,8
9,Accuracy,0.8523744344711304,0.7471901178359985,0.5560773611068726,0.5131420493125916,0.6671959757804871,train,9
9,Recall,0.8523744344711304,0.7471901178359985,0.5560773611068726,0.5131420493125916,0.6671959757804871,train,9
9,IoU,0.6360138654708862,0.6374578475952148,0.456976979970932,0.3993261754512787,0.5324437618255615,train,9
10,Accuracy,0.8603439927101135,0.7402834892272949,0.6670898199081421,0.5026034712791443,0.6925802230834961,train,10
10,Recall,0.8603439927101135,0.7402834892272949,0.6670898199081421,0.5026034712791443,0.6925802230834961,train,10
10,IoU,0.6595118641853333,0.6474046111106873,0.5253502726554871,0.4105992019176483,0.5607165098190308,train,10
11,Accuracy,0.8385570645332336,0.7815254330635071,0.6219212412834167,0.5450694561004639,0.6967682838439941,train,11
11,Recall,0.8385570645332336,0.7815254330635071,0.6219212412834167,0.5450694561004639,0.6967682838439941,train,11
11,IoU,0.661320149898529,0.6587921977043152,0.4921892285346985,0.45009279251098633,0.5655986070632935,train,11
12,Accuracy,0.8430321216583252,0.7523760199546814,0.6852410435676575,0.5248746871948242,0.7013809680938721,train,12
12,Recall,0.8430321216583252,0.7523760199546814,0.6852410435676575,0.5248746871948242,0.7013809680938721,train,12
12,IoU,0.6541615128517151,0.6465636491775513,0.5276570320129395,0.45238780975341797,0.5701924562454224,train,12
13,Accuracy,0.876416027545929,0.7306353449821472,0.6623114943504333,0.5600786805152893,0.7073603868484497,train,13
13,Recall,0.876416027545929,0.7306353449821472,0.6623114943504333,0.5600786805152893,0.7073603868484497,train,13
13,IoU,0.6792190670967102,0.6442340612411499,0.5162003636360168,0.46154868602752686,0.5753005743026733,train,13
14,Accuracy,0.8522862792015076,0.7754902243614197,0.6130791902542114,0.5334352850914001,0.6935727596282959,train,14
14,Recall,0.8522862792015076,0.7754902243614197,0.6130791902542114,0.5334352850914001,0.6935727596282959,train,14
14,IoU,0.6566420793533325,0.6613364219665527,0.5001599192619324,0.4465867280960083,0.5661813020706177,train,14
15,Accuracy,0.8623028993606567,0.7469905018806458,0.6300705075263977,0.5312280058860779,0.6926479935646057,train,15
15,Recall,0.8623028993606567,0.7469905018806458,0.6300705075263977,0.5312280058860779,0.6926479935646057,train,15
15,IoU,0.6534364223480225,0.6516354084014893,0.5032035112380981,0.44807106256484985,0.5640865564346313,train,15
16,Accuracy,0.8661059141159058,0.7641541361808777,0.6658095717430115,0.5284466743469238,0.7061290740966797,train,16
16,Recall,0.8661059141159058,0.7641541361808777,0.6658095717430115,0.5284466743469238,0.7061290740966797,train,16
16,IoU,0.6684538125991821,0.6647785902023315,0.5390032529830933,0.45893439650535583,0.5827925205230713,train,16
17,Accuracy,0.8593662977218628,0.7690824866294861,0.6456751227378845,0.5770990252494812,0.7128057479858398,train,17
17,Recall,0.8593662977218628,0.7690824866294861,0.6456751227378845,0.5770990252494812,0.7128057479858398,train,17
17,IoU,0.6752021908760071,0.6609465479850769,0.5329958200454712,0.46081531047821045,0.5824899673461914,train,17
18,Accuracy,0.8882249593734741,0.7355690598487854,0.6327851414680481,0.5457248687744141,0.7005760073661804,train,18
18,Recall,0.8882249593734741,0.7355690598487854,0.6327851414680481,0.5457248687744141,0.7005760073661804,train,18
