,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
1,Accuracy,0.5184821486473083,0.5959574580192566,0.39808738231658936,0.5701784491539001,0.5206763744354248,train,31
1,Recall,0.5184821486473083,0.5959574580192566,0.39808738231658936,0.5701784491539001,0.5206763744354248,train,31
1,IoU,0.3994549810886383,0.41621893644332886,0.23803891241550446,0.24498452246189117,0.3246743381023407,train,31
2,Accuracy,0.48125526309013367,0.7050502896308899,0.5012021660804749,0.5346747040748596,0.5555455684661865,train,32
2,Recall,0.48125526309013367,0.7050502896308899,0.5012021660804749,0.5346747040748596,0.5555455684661865,train,32
2,IoU,0.4132140576839447,0.47744080424308777,0.27107903361320496,0.2851543724536896,0.36172205209732056,train,32
3,Accuracy,0.6038467884063721,0.6116610765457153,0.5985604524612427,0.5457841157913208,0.5899630784988403,train,33
3,Recall,0.6038467884063721,0.6116610765457153,0.5985604524612427,0.5457841157913208,0.5899630784988403,train,33
3,IoU,0.4885183870792389,0.47704485058784485,0.31158652901649475,0.29029491543769836,0.3918611705303192,train,33
4,Accuracy,0.6734303832054138,0.6555521488189697,0.5636535882949829,0.551717221736908,0.6110883355140686,train,34
4,Recall,0.6734303832054138,0.6555521488189697,0.5636535882949829,0.551717221736908,0.6110883355140686,train,34
4,IoU,0.5340004563331604,0.5037406086921692,0.35160595178604126,0.3230609595775604,0.4281019866466522,train,34
5,Accuracy,0.626492977142334,0.6409210562705994,0.6146488189697266,0.5570119023323059,0.6097686886787415,train,35
5,Recall,0.626492977142334,0.6409210562705994,0.6146488189697266,0.5570119023323059,0.6097686886787415,train,35
5,IoU,0.5012643933296204,0.5018230080604553,0.3365752696990967,0.357921838760376,0.4243961274623871,train,35
6,Accuracy,0.535396933555603,0.6193142533302307,0.6748561859130859,0.5697371959686279,0.5998260974884033,train,36
6,Recall,0.535396933555603,0.6193142533302307,0.6748561859130859,0.5697371959686279,0.5998260974884033,train,36
6,IoU,0.45353296399116516,0.4735584557056427,0.3086194694042206,0.34573855996131897,0.39536237716674805,train,36
7,Accuracy,0.6782023906707764,0.6534656882286072,0.6163286566734314,0.5605847239494324,0.6271454095840454,train,37
7,Recall,0.6782023906707764,0.6534656882286072,0.6163286566734314,0.5605847239494324,0.6271454095840454,train,37
7,IoU,0.548668622970581,0.5212796330451965,0.3486154079437256,0.33684033155441284,0.438850998878479,train,37
