,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
18,Accuracy,0.7454378008842468,0.7073089480400085,0.5037617683410645,0.4500819444656372,0.6016476154327393,train,48
18,Recall,0.7454378008842468,0.7073089480400085,0.5037617683410645,0.4500819444656372,0.6016476154327393,train,48
18,IoU,0.5559603571891785,0.5656036138534546,0.3438665568828583,0.3487497866153717,0.45354506373405457,train,48
19,Accuracy,0.7711831331253052,0.7072636485099792,0.546454131603241,0.47325950860977173,0.6245400905609131,train,49
19,Recall,0.7711831331253052,0.7072636485099792,0.546454131603241,0.47325950860977173,0.6245400905609131,train,49
19,IoU,0.5828852653503418,0.57240891456604,0.37541913986206055,0.39027488231658936,0.48024705052375793,train,49
20,Accuracy,0.7585366368293762,0.7270838618278503,0.5148183107376099,0.4514780044555664,0.6129792332649231,train,50
20,Recall,0.7585366368293762,0.7270838618278503,0.5148183107376099,0.4514780044555664,0.6129792332649231,train,50
20,IoU,0.569922149181366,0.5771539211273193,0.3627694845199585,0.3694224953651428,0.46981701254844666,train,50
21,Accuracy,0.7466805577278137,0.720507800579071,0.534889280796051,0.4931327700614929,0.6238026022911072,train,51
21,Recall,0.7466805577278137,0.720507800579071,0.534889280796051,0.4931327700614929,0.6238026022911072,train,51
21,IoU,0.5695366859436035,0.5685184597969055,0.37598806619644165,0.38373783230781555,0.47444528341293335,train,51
22,Accuracy,0.776128888130188,0.734653115272522,0.4789028465747833,0.488273948431015,0.6194896697998047,train,52
22,Recall,0.776128888130188,0.734653115272522,0.4789028465747833,0.488273948431015,0.6194896697998047,train,52
22,IoU,0.5898265242576599,0.5679202079772949,0.35954055190086365,0.4035637676715851,0.4802127480506897,train,52
23,Accuracy,0.7469949722290039,0.754503071308136,0.5376822352409363,0.5093293786048889,0.6371273994445801,train,53
23,Recall,0.7469949722290039,0.754503071308136,0.5376822352409363,0.5093293786048889,0.6371273994445801,train,53
23,IoU,0.5782249569892883,0.5852209329605103,0.39218005537986755,0.4150991141796112,0.49268126487731934,train,53
24,Accuracy,0.7989592552185059,0.6866130828857422,0.5271826982498169,0.45711469650268555,0.6174674034118652,train,54
24,Recall,0.7989592552185059,0.6866130828857422,0.5271826982498169,0.45711469650268555,0.6174674034118652,train,54
24,IoU,0.5876480937004089,0.5576470494270325,0.385922908782959,0.36901038885116577,0.47505712509155273,train,54
25,Accuracy,0.7274038195610046,0.7269508838653564,0.559670090675354,0.5215239524841309,0.6338871717453003,train,55
25,Recall,0.7274038195610046,0.7269508838653564,0.559670090675354,0.5215239524841309,0.6338871717453003,train,55
25,IoU,0.5637361407279968,0.5714500546455383,0.3794529438018799,0.4175921380519867,0.48305779695510864,train,55
26,Accuracy,0.7542885541915894,0.736225426197052,0.5113824605941772,0.47310081124305725,0.6187493205070496,train,56
26,Recall,0.7542885541915894,0.736225426197052,0.5113824605941772,0.47310081124305725,0.6187493205070496,train,56
26,IoU,0.5664739012718201,0.5923418402671814,0.3550296723842621,0.38976314663887024,0.47590214014053345,train,56
27,Accuracy,0.7486181855201721,0.6993829011917114,0.548157811164856,0.49705278873443604,0.6233029365539551,train,57
27,Recall,0.7486181855201721,0.6993829011917114,0.548157811164856,0.49705278873443604,0.6233029365539551,train,57
27,IoU,0.5642443299293518,0.5709759593009949,0.3592209815979004,0.40329715609550476,0.47443461418151855,train,57
28,Accuracy,0.798686683177948,0.7156966924667358,0.5141350030899048,0.4868312478065491,0.6288374066352844,train,58
28,Recall,0.798686683177948,0.7156966924667358,0.5141350030899048,0.4868312478065491,0.6288374066352844,train,58
28,IoU,0.5959882140159607,0.5901932120323181,0.37049227952957153,0.39626964926719666,0.48823583126068115,train,58
29,Accuracy,0.7897915840148926,0.720889151096344,0.456025093793869,0.48292532563209534,0.6124078035354614,train,59
29,Recall,0.7897915840148926,0.720889151096344,0.456025093793869,0.48292532563209534,0.6124078035354614,train,59
29,IoU,0.5882301330566406,0.5801483988761902,0.33481621742248535,0.3816194236278534,0.4712035357952118,train,59
30,Accuracy,0.7931469678878784,0.7325264811515808,0.501089334487915,0.5002642869949341,0.6317567825317383,train,60
30,Recall,0.7931469678878784,0.7325264811515808,0.501089334487915,0.5002642869949341,0.6317567825317383,train,60
30,IoU,0.5822975039482117,0.5977219939231873,0.3768051564693451,0.413691908121109,0.49262914061546326,train,60
31,Accuracy,0.7696549892425537,0.7451214790344238,0.5575180649757385,0.4005168378353119,0.618202805519104,train,61
31,Recall,0.7696549892425537,0.7451214790344238,0.5575180649757385,0.4005168378353119,0.618202805519104,train,61
31,IoU,0.5834549069404602,0.6083510518074036,0.38583123683929443,0.3547016680240631,0.4830847382545471,train,61
32,Accuracy,0.8125162720680237,0.7055047750473022,0.5420371890068054,0.4502926766872406,0.6275877356529236,train,62
32,Recall,0.8125162720680237,0.7055047750473022,0.5420371890068054,0.4502926766872406,0.6275877356529236,train,62
32,IoU,0.5867156982421875,0.5839793682098389,0.4140721261501312,0.39432182908058167,0.4947722554206848,train,62
33,Accuracy,0.7952433228492737,0.7184372544288635,0.5411665439605713,0.4662472605705261,0.6302735805511475,train,63
33,Recall,0.7952433228492737,0.7184372544288635,0.5411665439605713,0.4662472605705261,0.6302735805511475,train,63
33,IoU,0.5762549638748169,0.584928035736084,0.4209207594394684,0.383175790309906,0.4913198947906494,train,63
34,Accuracy,0.7626635432243347,0.7721914052963257,0.484259694814682,0.47559016942977905,0.6236761808395386,train,64
34,Recall,0.7626635432243347,0.7721914052963257,0.484259694814682,0.47559016942977905,0.6236761808395386,train,64
34,IoU,0.5677772760391235,0.5981160402297974,0.3827245235443115,0.4147956669330597,0.49085336923599243,train,64
35,Accuracy,0.8056107759475708,0.7225185036659241,0.5284824967384338,0.4812512993812561,0.6344658136367798,train,65
35,Recall,0.8056107759475708,0.7225185036659241,0.5284824967384338,0.4812512993812561,0.6344658136367798,train,65
35,IoU,0.5959783792495728,0.5890154242515564,0.4009431004524231,0.41131624579429626,0.4993132948875427,train,65
36,Accuracy,0.7924795746803284,0.7201080918312073,0.5603960752487183,0.5039247870445251,0.644227147102356,train,66
36,Recall,0.7924795746803284,0.7201080918312073,0.5603960752487183,0.5039247870445251,0.644227147102356,train,66
36,IoU,0.6006903052330017,0.5942440629005432,0.39639967679977417,0.41553136706352234,0.5017163753509521,train,66
37,Accuracy,0.7664669752120972,0.7366451025009155,0.5619085431098938,0.5108259320259094,0.6439616680145264,train,67
37,Recall,0.7664669752120972,0.7366451025009155,0.5619085431098938,0.5108259320259094,0.6439616680145264,train,67
37,IoU,0.5896766781806946,0.5915340781211853,0.3987409770488739,0.42798304557800293,0.5019837021827698,train,67
38,Accuracy,0.8109035491943359,0.7349339723587036,0.4968119263648987,0.4196843206882477,0.6155834197998047,train,68
38,Recall,0.8109035491943359,0.7349339723587036,0.4968119263648987,0.4196843206882477,0.6155834197998047,train,68
38,IoU,0.598545253276825,0.6006607413291931,0.37431299686431885,0.364374041557312,0.48447325825691223,train,68
39,Accuracy,0.7866075038909912,0.7487754821777344,0.5318799614906311,0.4711489677429199,0.634602963924408,train,69
39,Recall,0.7866075038909912,0.7487754821777344,0.5318799614906311,0.4711489677429199,0.634602963924408,train,69
39,IoU,0.59584641456604,0.5896843075752258,0.41092589497566223,0.4034816324710846,0.4999845623970032,train,69
40,Accuracy,0.7903509140014648,0.7446597218513489,0.4925445318222046,0.4993935227394104,0.6317371726036072,train,70
40,Recall,0.7903509140014648,0.7446597218513489,0.4925445318222046,0.4993935227394104,0.6317371726036072,train,70
40,IoU,0.5902826189994812,0.597375750541687,0.3684645891189575,0.43547698855400085,0.49790000915527344,train,70
41,Accuracy,0.7963887453079224,0.7254347801208496,0.5336549282073975,0.4598970413208008,0.6288439035415649,train,71
41,Recall,0.7963887453079224,0.7254347801208496,0.5336549282073975,0.4598970413208008,0.6288439035415649,train,71
41,IoU,0.5804058313369751,0.59914231300354,0.4037155210971832,0.388018399477005,0.49282050132751465,train,71
42,Accuracy,0.7930418252944946,0.7719972133636475,0.515521764755249,0.486965537071228,0.6418815851211548,train,72
42,Recall,0.7930418252944946,0.7719972133636475,0.515521764755249,0.486965537071228,0.6418815851211548,train,72
42,IoU,0.6043335795402527,0.6081067323684692,0.40835875272750854,0.4181668162345886,0.5097414255142212,train,72
43,Accuracy,0.7930889129638672,0.7540934085845947,0.5519439578056335,0.4813230335712433,0.6451123356819153,train,73
43,Recall,0.7930889129638672,0.7540934085845947,0.5519439578056335,0.4813230335712433,0.6451123356819153,train,73
43,IoU,0.5954480171203613,0.6062878370285034,0.43022769689559937,0.4233912527561188,0.5138387084007263,train,73
44,Accuracy,0.7890121340751648,0.7461356520652771,0.5607271790504456,0.4894058108329773,0.6463202238082886,train,74
44,Recall,0.7890121340751648,0.7461356520652771,0.5607271790504456,0.4894058108329773,0.6463202238082886,train,74
44,IoU,0.5895213484764099,0.6049193143844604,0.4327699840068817,0.4080340564250946,0.5088111758232117,train,74
45,Accuracy,0.8198578953742981,0.709662139415741,0.5375939607620239,0.4525877833366394,0.6299254894256592,train,75
45,Recall,0.8198578953742981,0.709662139415741,0.5375939607620239,0.4525877833366394,0.6299254894256592,train,75
45,IoU,0.5923815965652466,0.5947191119194031,0.41005825996398926,0.3852989077568054,0.4956144690513611,train,75
46,Accuracy,0.8174974322319031,0.7454934120178223,0.5180442929267883,0.4642898440361023,0.6363312602043152,train,76
46,Recall,0.8174974322319031,0.7454934120178223,0.5180442929267883,0.4642898440361023,0.6363312602043152,train,76
46,IoU,0.6207577586174011,0.6048349738121033,0.3969678282737732,0.4019632637500763,0.5061309337615967,train,76
47,Accuracy,0.8156495690345764,0.7178301215171814,0.5440586805343628,0.45153579115867615,0.6322685480117798,train,77
47,Recall,0.8156495690345764,0.7178301215171814,0.5440586805343628,0.45153579115867615,0.6322685480117798,train,77
47,IoU,0.595267653465271,0.6000515222549438,0.4099438488483429,0.39534157514572144,0.5001511573791504,train,77
48,Accuracy,0.820864200592041,0.7362040281295776,0.507416844367981,0.48582592606544495,0.6375777721405029,train,78
48,Recall,0.820864200592041,0.7362040281295776,0.507416844367981,0.48582592606544495,0.6375777721405029,train,78
48,IoU,0.6159109473228455,0.5998409986495972,0.39158254861831665,0.4236220121383667,0.5077391266822815,train,78
49,Accuracy,0.8155133724212646,0.7441630363464355,0.5168821811676025,0.5284349322319031,0.6512483954429626,train,79
49,Recall,0.8155133724212646,0.7441630363464355,0.5168821811676025,0.5284349322319031,0.6512483954429626,train,79
49,IoU,0.603114902973175,0.6133805513381958,0.40304744243621826,0.4580552279949188,0.5193995237350464,train,79
50,Accuracy,0.8052026033401489,0.7433943748474121,0.5293363332748413,0.5129681825637817,0.6477253437042236,train,80
50,Recall,0.8052026033401489,0.7433943748474121,0.5293363332748413,0.5129681825637817,0.6477253437042236,train,80
50,IoU,0.6048369407653809,0.6056976318359375,0.40605688095092773,0.4322778582572937,0.5122173428535461,train,80
