,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
1,Accuracy,0.45722368359565735,0.6055431365966797,0.4844880700111389,0.47010573744773865,0.5043401718139648,train,31
1,Recall,0.45722368359565735,0.6055431365966797,0.4844880700111389,0.47010573744773865,0.5043401718139648,train,31
1,IoU,0.3741849660873413,0.4063687026500702,0.23879265785217285,0.26409727334976196,0.320860892534256,train,31
2,Accuracy,0.5807514190673828,0.6001068353652954,0.5528588891029358,0.4875658452510834,0.5553207397460938,train,32
2,Recall,0.5807514190673828,0.6001068353652954,0.5528588891029358,0.4875658452510834,0.5553207397460938,train,32
2,IoU,0.4729706346988678,0.45187264680862427,0.26551464200019836,0.2826574444770813,0.36825382709503174,train,32
3,Accuracy,0.5828658938407898,0.6341187953948975,0.5690955519676208,0.6301512122154236,0.6040579080581665,train,33
3,Recall,0.5828658938407898,0.6341187953948975,0.5690955519676208,0.6301512122154236,0.6040579080581665,train,33
3,IoU,0.48657119274139404,0.48544710874557495,0.300042062997818,0.3208100199699402,0.3982175886631012,train,33
4,Accuracy,0.4626225531101227,0.6982724070549011,0.5888731479644775,0.6674436926841736,0.6043029427528381,train,34
4,Recall,0.4626225531101227,0.6982724070549011,0.5888731479644775,0.6674436926841736,0.6043029427528381,train,34
4,IoU,0.4100494980812073,0.4982730448246002,0.3171216547489166,0.28968438506126404,0.37878215312957764,train,34
5,Accuracy,0.5887742042541504,0.5913219451904297,0.6353803873062134,0.5324802398681641,0.586989164352417,train,35
5,Recall,0.5887742042541504,0.5913219451904297,0.6353803873062134,0.5324802398681641,0.586989164352417,train,35
5,IoU,0.4730270802974701,0.4650554358959198,0.32529938220977783,0.3132929801940918,0.3941687345504761,train,35
6,Accuracy,0.5962749719619751,0.6650303602218628,0.6697918176651001,0.5208331346511841,0.6129825711250305,train,36
6,Recall,0.5962749719619751,0.6650303602218628,0.6697918176651001,0.5208331346511841,0.6129825711250305,train,36
6,IoU,0.4992392361164093,0.5094539523124695,0.3629557490348816,0.325955867767334,0.4244012236595154,train,36
7,Accuracy,0.6223859786987305,0.6831322312355042,0.6370983719825745,0.4361860156059265,0.5947006344795227,train,37
7,Recall,0.6223859786987305,0.6831322312355042,0.6370983719825745,0.4361860156059265,0.5947006344795227,train,37
7,IoU,0.5071731209754944,0.5181059241294861,0.3629372715950012,0.3122216761112213,0.42510950565338135,train,37
8,Accuracy,0.6747046709060669,0.6295325756072998,0.7016290426254272,0.42983847856521606,0.6089261770248413,train,38
8,Recall,0.6747046709060669,0.6295325756072998,0.7016290426254272,0.42983847856521606,0.6089261770248413,train,38
8,IoU,0.5370252132415771,0.5158494114875793,0.3733491003513336,0.33280375599861145,0.4397568702697754,train,38
9,Accuracy,0.6471885442733765,0.7197920680046082,0.603429913520813,0.5501260757446289,0.6301341652870178,train,39
9,Recall,0.6471885442733765,0.7197920680046082,0.603429913520813,0.5501260757446289,0.6301341652870178,train,39
9,IoU,0.5370655059814453,0.5323811769485474,0.38198986649513245,0.35757145285606384,0.45225200057029724,train,39
10,Accuracy,0.6792343258857727,0.6656497716903687,0.6787819266319275,0.3820730149745941,0.6014347672462463,train,40
10,Recall,0.6792343258857727,0.6656497716903687,0.6787819266319275,0.3820730149745941,0.6014347672462463,train,40
10,IoU,0.5487426519393921,0.5330461263656616,0.3654188811779022,0.3158193826675415,0.44075676798820496,train,40
11,Accuracy,0.6340276598930359,0.7026235461235046,0.7127979397773743,0.4044013023376465,0.6134626269340515,train,41
11,Recall,0.6340276598930359,0.7026235461235046,0.7127979397773743,0.4044013023376465,0.6134626269340515,train,41
11,IoU,0.5346376299858093,0.554742157459259,0.37444981932640076,0.3189544379711151,0.44569599628448486,train,41
12,Accuracy,0.7228739261627197,0.635880172252655,0.6539360284805298,0.4598487913608551,0.6181347370147705,train,42
12,Recall,0.7228739261627197,0.635880172252655,0.6539360284805298,0.4598487913608551,0.6181347370147705,train,42
12,IoU,0.5842120051383972,0.5249234437942505,0.35022449493408203,0.36029940843582153,0.4549148380756378,train,42
13,Accuracy,0.702248752117157,0.6743664741516113,0.6943874359130859,0.41706910729408264,0.6220179796218872,train,43
13,Recall,0.702248752117157,0.6743664741516113,0.6943874359130859,0.41706910729408264,0.6220179796218872,train,43
13,IoU,0.5779617428779602,0.5568722486495972,0.3755582273006439,0.3206544816493988,0.4577616751194,train,43
14,Accuracy,0.7037696242332458,0.7049340605735779,0.6689209342002869,0.43668368458747864,0.6285771131515503,train,44
14,Recall,0.7037696242332458,0.7049340605735779,0.6689209342002869,0.43668368458747864,0.6285771131515503,train,44
14,IoU,0.5905393958091736,0.5542081594467163,0.3757399618625641,0.35799965262413025,0.46962180733680725,train,44
15,Accuracy,0.6818822622299194,0.7032994031906128,0.6923186779022217,0.4274260997772217,0.6262316107749939,train,45
15,Recall,0.6818822622299194,0.7032994031906128,0.6923186779022217,0.4274260997772217,0.6262316107749939,train,45
15,IoU,0.565884530544281,0.5500234961509705,0.40212100744247437,0.3445127308368683,0.4656354486942291,train,45
16,Accuracy,0.6783593893051147,0.7025454044342041,0.7153477668762207,0.44620153307914734,0.6356135606765747,train,46
16,Recall,0.6783593893051147,0.7025454044342041,0.7153477668762207,0.44620153307914734,0.6356135606765747,train,46
16,IoU,0.5769361257553101,0.5655714869499207,0.37854763865470886,0.3562219440937042,0.46931931376457214,train,46
17,Accuracy,0.7097980976104736,0.6999605298042297,0.6909609436988831,0.4364640712738037,0.6342958807945251,train,47
17,Recall,0.7097980976104736,0.6999605298042297,0.6909609436988831,0.4364640712738037,0.6342958807945251,train,47
17,IoU,0.5932285189628601,0.5539869666099548,0.40128305554389954,0.33011630177497864,0.4696537256240845,train,47
18,Accuracy,0.7075623273849487,0.670053243637085,0.727744996547699,0.4101908802986145,0.6288878321647644,train,48
18,Recall,0.7075623273849487,0.670053243637085,0.727744996547699,0.4101908802986145,0.6288878321647644,train,48
18,IoU,0.5748367309570312,0.5470157265663147,0.4113706350326538,0.33535847067832947,0.4671453833580017,train,48
19,Accuracy,0.677243173122406,0.7069036960601807,0.7153130173683167,0.5313465595245361,0.6577016115188599,train,49
19,Recall,0.677243173122406,0.7069036960601807,0.7153130173683167,0.5313465595245361,0.6577016115188599,train,49
19,IoU,0.5694827437400818,0.5608927011489868,0.4176197946071625,0.39042332768440247,0.4846046268939972,train,49
20,Accuracy,0.6826374530792236,0.7244696617126465,0.7107065916061401,0.4152761995792389,0.6332724690437317,train,50
