,assessment,soil,bedrock,sand,big rock,mean,dataset,epoch
1,Accuracy,0.565382182598114,0.42252057790756226,0.5324400663375854,0.8043046593666077,0.5811618566513062,train,31
1,Recall,0.565382182598114,0.42252057790756226,0.5324400663375854,0.8043046593666077,0.5811618566513062,train,31
1,IoU,0.4566687345504761,0.3572339713573456,0.2708093822002411,0.2225354015827179,0.32681187987327576,train,31
2,Accuracy,0.4614183008670807,0.5519083738327026,0.5852680206298828,0.8505561351776123,0.612287700176239,train,32
2,Recall,0.4614183008670807,0.5519083738327026,0.5852680206298828,0.8505561351776123,0.612287700176239,train,32
2,IoU,0.41557806730270386,0.44003528356552124,0.3208760619163513,0.20201708376407623,0.34462660551071167,train,32
3,Accuracy,0.3959852457046509,0.7231228947639465,0.525984525680542,0.8702284097671509,0.6288303136825562,train,33
3,Recall,0.3959852457046509,0.7231228947639465,0.525984525680542,0.8702284097671509,0.6288303136825562,train,33
3,IoU,0.38080447912216187,0.4895203411579132,0.374071329832077,0.2183561474084854,0.3656880855560303,train,33
4,Accuracy,0.6388948559761047,0.6952599287033081,0.5552284717559814,0.8360447883605957,0.6813570261001587,train,34
4,Recall,0.6388948559761047,0.6952599287033081,0.5552284717559814,0.8360447883605957,0.6813570261001587,train,34
4,IoU,0.5641646981239319,0.548964262008667,0.38616615533828735,0.29313862323760986,0.448108434677124,train,34
5,Accuracy,0.6395423412322998,0.6654555797576904,0.6134465336799622,0.88461834192276,0.7007656693458557,train,35
5,Recall,0.6395423412322998,0.6654555797576904,0.6134465336799622,0.88461834192276,0.7007656693458557,train,35
5,IoU,0.5781906843185425,0.5443968176841736,0.3896978795528412,0.30643555521965027,0.4546802341938019,train,35
6,Accuracy,0.68833327293396,0.7066150903701782,0.621776819229126,0.8733094930648804,0.7225086688995361,train,36
6,Recall,0.68833327293396,0.7066150903701782,0.621776819229126,0.8733094930648804,0.7225086688995361,train,36
6,IoU,0.615799605846405,0.5810348391532898,0.45156174898147583,0.29877933859825134,0.4867938756942749,train,36
7,Accuracy,0.6191568374633789,0.7681726217269897,0.5852525234222412,0.8821239471435547,0.7136764526367188,train,37
7,Recall,0.6191568374633789,0.7681726217269897,0.5852525234222412,0.8821239471435547,0.7136764526367188,train,37
7,IoU,0.5754654407501221,0.5883171558380127,0.4203333854675293,0.31393900513648987,0.4745137393474579,train,37
8,Accuracy,0.670577347278595,0.7392904758453369,0.6773812770843506,0.8542892336845398,0.7353845834732056,train,38
8,Recall,0.670577347278595,0.7392904758453369,0.6773812770843506,0.8542892336845398,0.7353845834732056,train,38
8,IoU,0.6088685393333435,0.612336277961731,0.4451949894428253,0.3453938364982605,0.5029484033584595,train,38
9,Accuracy,0.6738694906234741,0.735241711139679,0.6452207565307617,0.9161370992660522,0.7426172494888306,train,39
9,Recall,0.6738694906234741,0.735241711139679,0.6452207565307617,0.9161370992660522,0.7426172494888306,train,39
9,IoU,0.6126331686973572,0.6079227328300476,0.47405490279197693,0.3139074742794037,0.5021295547485352,train,39
10,Accuracy,0.6812912821769714,0.7296977639198303,0.6651667356491089,0.8982947468757629,0.7436126470565796,train,40
10,Recall,0.6812912821769714,0.7296977639198303,0.6651667356491089,0.8982947468757629,0.7436126470565796,train,40
10,IoU,0.6107829213142395,0.6171191334724426,0.4797031879425049,0.3114641606807709,0.5047672986984253,train,40
11,Accuracy,0.6907487511634827,0.766486406326294,0.626411497592926,0.9089261889457703,0.748143196105957,train,41
11,Recall,0.6907487511634827,0.766486406326294,0.626411497592926,0.9089261889457703,0.748143196105957,train,41
11,IoU,0.6290691494941711,0.6351678967475891,0.46960991621017456,0.32909858226776123,0.5157364010810852,train,41
12,Accuracy,0.6947512030601501,0.7962515950202942,0.6803684830665588,0.86724853515625,0.7596549391746521,train,42
12,Recall,0.6947512030601501,0.7962515950202942,0.6803684830665588,0.86724853515625,0.7596549391746521,train,42
12,IoU,0.64195317029953,0.6501041650772095,0.4834374189376831,0.3683830201625824,0.5359694361686707,train,42
13,Accuracy,0.703885018825531,0.8164086937904358,0.6886988878250122,0.8712204098701477,0.7700532674789429,train,43
13,Recall,0.703885018825531,0.8164086937904358,0.6886988878250122,0.8712204098701477,0.7700532674789429,train,43
13,IoU,0.6507912278175354,0.6585928201675415,0.5193806886672974,0.37541747093200684,0.5510455369949341,train,43
14,Accuracy,0.6873588562011719,0.8042604327201843,0.6654735207557678,0.9072243571281433,0.766079306602478,train,44
14,Recall,0.6873588562011719,0.8042604327201843,0.6654735207557678,0.9072243571281433,0.766079306602478,train,44
14,IoU,0.6437225937843323,0.6434166431427002,0.5133297443389893,0.3423443138599396,0.5357033014297485,train,44
15,Accuracy,0.7707973718643188,0.7244968414306641,0.7040691375732422,0.9132398962974548,0.7781507968902588,train,45
15,Recall,0.7707973718643188,0.7244968414306641,0.7040691375732422,0.9132398962974548,0.7781507968902588,train,45
15,IoU,0.6927007436752319,0.6264962553977966,0.5317826271057129,0.3775493800640106,0.5571322441101074,train,45
16,Accuracy,0.6845138072967529,0.8313194513320923,0.6599100828170776,0.8988592624664307,0.7686506509780884,train,46
16,Recall,0.6845138072967529,0.8313194513320923,0.6599100828170776,0.8988592624664307,0.7686506509780884,train,46
16,IoU,0.648855447769165,0.6575436592102051,0.4939593970775604,0.3768434524536133,0.5443004965782166,train,46
17,Accuracy,0.7151853442192078,0.7866223454475403,0.7200580835342407,0.9222954511642456,0.7860403060913086,train,47
17,Recall,0.7151853442192078,0.7866223454475403,0.7200580835342407,0.9222954511642456,0.7860403060913086,train,47
17,IoU,0.6688125729560852,0.6567654013633728,0.5391907095909119,0.3786547780036926,0.5608558654785156,train,47
18,Accuracy,0.7449062466621399,0.7768385410308838,0.6728429198265076,0.9264249801635742,0.7802531719207764,train,48
18,Recall,0.7449062466621399,0.7768385410308838,0.6728429198265076,0.9264249801635742,0.7802531719207764,train,48
18,IoU,0.6798550486564636,0.656474232673645,0.5173333287239075,0.37929975986480713,0.5582405924797058,train,48
19,Accuracy,0.709764301776886,0.7816393971443176,0.7271736264228821,0.9381150603294373,0.7891731262207031,train,49
19,Recall,0.709764301776886,0.7816393971443176,0.7271736264228821,0.9381150603294373,0.7891731262207031,train,49
19,IoU,0.671023964881897,0.6535267233848572,0.5358580946922302,0.37475818395614624,0.5587917566299438,train,49
20,Accuracy,0.7624801397323608,0.8227137327194214,0.7083605527877808,0.9175325036048889,0.8027717471122742,train,50
20,Recall,0.7624801397323608,0.8227137327194214,0.7083605527877808,0.9175325036048889,0.8027717471122742,train,50
20,IoU,0.7094714045524597,0.6819859743118286,0.5860753059387207,0.4062635898590088,0.5959490537643433,train,50
21,Accuracy,0.7114244699478149,0.8241245746612549,0.7129657864570618,0.9062244892120361,0.7886848449707031,train,51
21,Recall,0.7114244699478149,0.8241245746612549,0.7129657864570618,0.9062244892120361,0.7886848449707031,train,51
21,IoU,0.6670465469360352,0.6658655405044556,0.5401404500007629,0.40440523624420166,0.5693644285202026,train,51
22,Accuracy,0.760918378829956,0.7845059633255005,0.699889600276947,0.9454941749572754,0.7977020740509033,train,52
22,Recall,0.760918378829956,0.7845059633255005,0.699889600276947,0.9454941749572754,0.7977020740509033,train,52
22,IoU,0.7128748893737793,0.6721311211585999,0.5430606603622437,0.35525694489479065,0.5708309412002563,train,52
23,Accuracy,0.7233666777610779,0.8531891107559204,0.6916404366493225,0.9270093441009521,0.7988014221191406,train,53
23,Recall,0.7233666777610779,0.8531891107559204,0.6916404366493225,0.9270093441009521,0.7988014221191406,train,53
23,IoU,0.6818742156028748,0.6975866556167603,0.5606870055198669,0.4193376898765564,0.5898714065551758,train,53
24,Accuracy,0.695241391658783,0.8114517331123352,0.7761067748069763,0.9275145530700684,0.8025785684585571,train,54
24,Recall,0.695241391658783,0.8114517331123352,0.7761067748069763,0.9275145530700684,0.8025785684585571,train,54
24,IoU,0.6648722887039185,0.6758326292037964,0.5524543523788452,0.4112406075000763,0.5760999917984009,train,54
25,Accuracy,0.7920005917549133,0.7940812706947327,0.74019455909729,0.9324524998664856,0.8146822452545166,train,55
25,Recall,0.7920005917549133,0.7940812706947327,0.74019455909729,0.9324524998664856,0.8146822452545166,train,55
25,IoU,0.7347916960716248,0.6862262487411499,0.5815848708152771,0.413634717464447,0.6040593385696411,train,55
26,Accuracy,0.7894983291625977,0.8016188740730286,0.7356014251708984,0.9053325653076172,0.8080127835273743,train,56
26,Recall,0.7894983291625977,0.8016188740730286,0.7356014251708984,0.9053325653076172,0.8080127835273743,train,56
26,IoU,0.7265020608901978,0.6948341727256775,0.579917848110199,0.40487003326416016,0.6015310287475586,train,56
